ts,server_id,cpu_pct,mem_pct,net_in,net_out,disk_io
20:54:50,server_3,63.61,65.72,721.42,585.21,99.15
20:54:50,server_4,35.19,39.45,329.01,301.48,0.0
20:54:50,server_10,49.83,61.51,3341.07,2758.18,1184.99
20:54:50,server_6,44.62,67.01,3013.11,3342.34,1477.63
20:54:50,server_7,52.39,52.13,1147.35,1195.12,1603.05
20:54:50,server_8,21.36,88.01,232.94,151.79,34.74
20:54:55,server_20,26.31,14.04,388.79,567.84,57.59
20:54:55,server_19,74.91,39.19,8412.29,9402.09,37.66
20:54:55,server_18,24.26,53.49,230.98,332.89,40.48
20:54:55,server_17,52.59,34.08,13164.27,14432.3,149.49
20:54:55,server_16,36.19,52.33,321.74,449.49,0.0
20:54:55,server_15,90.07,5.71,962.32,977.65,0.0
20:54:55,server_13,47.26,59.91,439.98,379.62,53.1
20:54:55,server_12,57.91,31.75,11819.49,12288.77,173.73
20:54:55,server_11,6.72,81.14,24.33,22.27,0.0
20:54:55,server_14,99.76,22.62,935.87,1314.59,3.73
20:54:55,server_9,44.16,40.47,419.02,444.62,40.93
20:54:55,server_10,62.53,59.16,591.09,798.58,97.82
20:54:55,server_2,93.22,92.48,805.63,452.69,149.95
20:54:55,server_3,76.59,41.7,15047.72,17646.74,131.6
20:54:55,server_4,92.23,88.7,818.23,867.44,116.81
20:54:55,server_1,97.55,94.4,968.68,1370.15,89.87
20:54:55,server_6,68.42,64.82,697.31,626.57,85.57
20:54:55,server_7,90.82,89.01,933.58,1191.15,27.85
20:54:55,server_8,60.48,68.34,570.26,694.81,72.97
20:54:55,server_5,26.38,35.07,229.29,227.4,7.67
20:55:00,server_12,73.97,55.35,6747.88,5473.28,126.66
20:55:00,server_20,87.25,13.14,905.2,1234.81,92.03
20:55:00,server_19,64.93,92.81,685.77,735.47,52.62
20:55:00,server_18,85.61,12.63,816.55,486.01,21.36
20:55:00,server_17,28.33,96.56,307.04,451.81,80.11
20:55:00,server_16,42.66,41.66,367.93,470.88,0.0
20:55:00,server_15,42.89,57.12,4505.65,4269.72,1765.57
20:55:00,server_14,29.57,36.71,238.3,278.15,0.0
20:55:00,server_13,81.73,16.9,813.37,1019.7,97.41
20:55:00,server_11,49.02,51.39,458.88,385.85,0.0
20:55:00,server_3,38.86,47.56,409.21,467.39,21.31
20:55:00,server_9,30.22,35.0,298.6,200.78,57.61
20:55:00,server_10,76.87,51.88,18972.85,18786.81,175.13
20:55:00,server_2,20.76,25.35,237.54,340.63,37.03
20:55:00,server_4,68.18,55.54,662.28,802.18,0.0
20:55:00,server_1,93.86,84.55,909.2,1225.86,110.57
20:55:00,server_6,47.68,31.97,155.06,172.46,7710.19
20:55:00,server_7,51.9,47.76,11978.7,10482.83,126.88
20:55:00,server_8,40.87,53.96,1413.52,1680.24,1523.91
20:55:00,server_5,30.3,22.68,73.11,72.23,5445.27
20:55:05,server_12,22.22,17.83,282.12,322.18,30.1
20:55:05,server_20,52.3,62.91,494.48,599.65,37.82
20:55:05,server_19,48.33,48.45,4679.39,4028.68,714.61
20:55:05,server_18,30.83,51.21,282.65,231.41,28.13
20:55:05,server_17,92.47,2.55,934.61,1229.28,46.58
20:55:05,server_16,92.63,91.86,867.4,860.81,52.26
20:55:05,server_15,96.02,90.21,1049.8,915.62,49.56
20:55:05,server_13,53.55,48.04,5175.47,5111.44,28.43
20:55:05,server_11,42.67,40.05,168.36,232.79,6052.69
20:55:05,server_14,35.76,28.72,325.76,189.1,0.0
20:55:05,server_9,30.23,13.62,325.73,325.46,0.0
20:55:05,server_2,96.57,89.02,996.8,876.12,112.62
20:55:05,server_3,31.87,35.88,223.79,225.85,92.94
20:55:05,server_4,40.06,47.42,2722.96,2447.8,858.31
20:55:05,server_5,79.28,55.8,13151.21,15091.05,171.67
20:55:05,server_1,44.14,49.33,455.09,419.74,44.44
20:55:05,server_10,49.16,66.91,515.88,576.18,43.14
20:55:05,server_7,73.57,41.63,11209.6,9637.12,141.08
20:55:05,server_8,68.34,71.56,731.4,872.36,70.29
20:55:05,server_6,72.82,38.77,12727.32,13824.84,157.2
20:55:10,server_12,88.87,21.45,804.57,1051.23,181.17
20:55:10,server_19,55.76,42.52,1645.64,1601.11,863.68
20:55:10,server_18,61.61,83.67,560.84,502.0,150.53
20:55:10,server_17,43.11,52.41,420.47,280.04,34.05
20:55:10,server_16,51.97,33.75,9961.36,11151.43,136.5
20:55:10,server_15,58.28,64.24,558.45,768.31,76.97
20:55:10,server_14,43.09,57.86,380.37,242.14,218.57
20:55:10,server_13,97.13,80.07,937.47,1100.07,156.38
20:55:10,server_11,7.76,97.27,97.51,119.93,34.73
20:55:10,server_20,37.71,41.88,11.71,14.12,9459.24
20:55:10,server_9,63.59,35.16,16483.4,16629.74,166.73
20:55:10,server_1,63.49,42.6,4042.86,3429.84,1760.86
20:55:10,server_2,23.75,24.23,182.51,231.93,58.5
20:55:10,server_3,42.5,37.63,442.75,442.45,82.82
20:55:10,server_4,49.32,54.82,558.22,748.14,45.62
20:55:10,server_10,88.84,98.05,877.82,1014.49,68.49
20:55:10,server_6,50.37,59.46,12729.8,13857.34,190.45
20:55:10,server_7,23.17,17.71,195.33,279.59,43.29
20:55:10,server_8,69.0,58.79,1129.86,941.1,638.53
20:55:10,server_5,28.6,53.1,431.84,509.49,57.48
20:55:15,server_11,46.11,34.86,41.41,38.52,5178.31
20:55:15,server_19,63.24,76.55,561.45,662.78,79.3
20:55:15,server_18,92.48,88.22,910.25,1296.11,79.43
20:55:15,server_17,39.41,37.59,267.49,170.07,74.39
20:55:15,server_16,86.37,20.03,863.31,1217.46,24.24
20:55:15,server_15,31.41,25.76,357.34,330.11,0.0
20:55:15,server_14,60.03,71.39,634.76,900.96,71.18
20:55:15,server_13,49.42,53.56,3128.6,3225.14,1159.03
20:55:15,server_12,27.16,98.41,222.18,196.6,70.79
20:55:15,server_20,42.3,52.91,3962.54,3234.32,629.11
20:55:15,server_10,53.8,33.79,15308.74,17223.22,96.39
20:55:15,server_8,25.84,53.49,275.28,291.87,0.0
20:55:15,server_7,20.71,85.18,140.08,90.47,71.19
20:55:15,server_6,88.62,93.52,843.85,1179.14,122.54
20:55:15,server_5,91.41,5.6,943.74,1275.32,88.12
20:55:15,server_4,43.12,40.78,1876.21,1975.36,1460.67
20:55:15,server_3,83.19,0.29,780.34,669.83,0.0
20:55:15,server_2,53.37,52.95,537.29,617.04,117.86
20:55:15,server_1,61.87,37.77,13513.07,15318.6,85.05
20:55:15,server_9,29.24,49.46,310.8,463.27,58.41
20:55:20,server_13,47.1,50.23,538.01,780.56,34.0
20:55:20,server_14,4.54,83.99,90.44,121.66,75.42
20:55:20,server_15,41.42,32.66,438.76,230.02,34.14
20:55:20,server_16,46.95,29.68,199.47,129.65,8864.9
20:55:20,server_20,33.35,22.47,103.81,118.32,7872.91
20:55:20,server_18,56.85,48.63,7917.63,7660.97,44.39
20:55:20,server_19,6.61,86.85,124.89,154.8,0.0
20:55:20,server_12,43.27,46.09,463.12,535.27,7.33
20:55:20,server_17,25.74,21.81,303.93,437.83,0.0
20:55:20,server_11,60.54,72.32,662.07,870.6,135.7
20:55:20,server_4,27.83,25.76,261.79,279.55,36.97
20:55:20,server_9,99.44,1.43,1028.39,1038.27,0.0
20:55:20,server_10,40.82,30.66,117.7,159.45,6899.83
20:55:20,server_2,62.41,63.5,615.53,479.98,23.11
20:55:20,server_3,47.88,62.72,4461.76,4738.11,1703.75
20:55:20,server_1,32.08,42.5,383.88,337.31,116.76
20:55:20,server_6,23.73,23.42,137.06,167.05,3590.52
20:55:20,server_7,47.3,23.02,176.49,241.33,3353.48
20:55:20,server_8,26.52,27.14,225.01,236.66,25.42
20:55:20,server_5,49.58,52.01,392.51,517.7,34.18
20:55:25,server_20,47.5,54.37,366.46,358.59,2.49
20:55:25,server_19,27.42,38.24,250.13,286.08,15.72
20:55:25,server_18,61.45,37.06,16021.3,14599.71,45.08
20:55:25,server_17,81.99,20.34,892.87,554.08,49.82
20:55:25,server_16,34.19,21.94,281.81,247.45,0.0
20:55:25,server_15,23.47,24.8,158.53,154.59,4656.56
20:55:25,server_14,95.73,13.68,926.49,1261.33,75.95
20:55:25,server_12,91.16,91.44,886.42,864.31,25.09
20:55:25,server_11,28.83,37.93,284.25,372.38,42.37
20:55:25,server_13,86.25,7.98,848.95,911.29,133.24
20:55:25,server_9,13.67,88.29,148.43,140.23,50.61
20:55:25,server_10,28.4,26.15,300.83,346.61,95.63
20:55:25,server_2,22.43,24.49,239.04,320.57,26.58
20:55:25,server_3,22.99,26.99,211.78,257.89,59.94
20:55:25,server_4,81.91,7.55,788.93,1007.5,0.34
20:55:25,server_1,25.69,38.45,209.83,290.32,85.33
20:55:25,server_6,95.88,80.6,898.6,1050.97,152.24
20:55:25,server_7,15.05,97.91,161.11,114.97,57.19
20:55:25,server_8,2.0,99.67,41.09,56.61,93.68
20:55:25,server_5,48.4,52.88,3225.64,3236.86,1071.63
20:55:30,server_12,37.85,40.04,470.88,534.51,0.0
20:55:30,server_20,2.77,98.64,0.0,0.0,24.8
20:55:30,server_19,99.38,86.71,933.72,1091.42,159.67
20:55:30,server_18,8.98,95.77,175.17,261.71,62.97
20:55:30,server_17,66.93,74.29,619.65,813.91,106.1
20:55:30,server_16,30.57,21.0,72.17,79.6,5627.72
20:55:30,server_15,26.9,28.74,174.35,159.12,63.83
20:55:30,server_14,26.82,30.41,235.45,254.42,67.37
20:55:30,server_13,9.97,83.33,57.37,42.75,65.32
20:55:30,server_11,55.78,65.26,3172.73,3298.45,1040.95
20:55:30,server_3,50.68,51.05,568.95,412.59,64.32
20:55:30,server_9,58.55,43.35,6753.27,7166.76,32.97
20:55:30,server_8,54.35,64.03,479.91,299.39,0.0
20:55:30,server_7,90.1,90.35,971.52,990.77,91.66
20:55:30,server_6,47.87,43.69,77.69,64.66,8837.31
20:55:30,server_5,61.73,32.07,16738.33,17536.53,0.56
20:55:30,server_4,44.23,56.02,441.53,317.5,88.2
20:55:30,server_2,67.75,65.76,697.4,379.02,77.7
20:55:30,server_1,29.35,42.75,261.16,173.83,0.0
20:55:30,server_10,61.61,68.07,2328.71,2280.4,1863.4
20:55:35,server_15,50.85,51.69,549.27,478.1,63.88
20:55:35,server_14,27.04,98.73,241.04,124.48,45.84
20:55:35,server_16,23.99,19.65,275.48,374.34,0.0
20:55:35,server_17,62.71,47.04,8420.66,9712.15,126.17
20:55:35,server_3,55.11,56.83,13975.93,14972.18,154.65
20:55:35,server_19,54.66,43.12,18885.51,17409.26,52.37
20:55:35,server_13,24.4,23.48,143.62,166.61,8090.62
20:55:35,server_20,64.11,42.92,1980.99,1930.05,719.19
20:55:35,server_18,42.86,32.06,439.27,467.28,128.79
20:55:35,server_12,50.88,63.55,527.47,664.07,75.1
20:55:35,server_1,96.89,81.32,1052.89,825.32,37.99
20:55:35,server_10,49.65,48.59,1561.52,1853.06,1253.17
20:55:35,server_2,22.71,19.6,214.2,283.69,0.0
20:55:35,server_4,0.81,88.43,40.17,29.86,199.42
20:55:35,server_5,31.25,46.8,69.99,74.63,6547.8
20:55:35,server_11,21.53,90.51,217.45,317.78,64.48
20:55:35,server_7,62.6,71.97,670.43,966.21,130.64
20:55:35,server_8,86.37,25.69,857.1,987.06,117.58
20:55:35,server_9,24.82,26.48,17.66,14.47,8336.03
20:55:35,server_6,87.22,11.05,808.84,638.78,70.01
20:55:40,server_12,20.31,46.31,24.06,26.83,6420.92
20:55:40,server_19,91.45,92.02,965.11,1074.52,45.41
20:55:40,server_18,33.98,29.7,304.16,398.17,19.25
20:55:40,server_17,57.03,69.82,659.76,788.27,72.05
20:55:40,server_16,32.61,36.54,320.9,254.09,10.7
20:55:40,server_15,45.12,24.95,111.93,141.96,4642.94
20:55:40,server_14,22.71,97.24,272.04,215.46,0.0
20:55:40,server_13,65.03,65.74,2470.59,2205.01,694.74
20:55:40,server_20,21.14,26.51,125.96,141.78,4625.86
20:55:40,server_11,25.74,84.91,208.29,136.24,65.22
20:55:40,server_9,95.14,1.33,1021.81,1521.19,15.31
20:55:40,server_8,96.76,14.08,904.23,1109.33,0.0
20:55:40,server_7,35.55,40.92,335.32,455.3,74.81
20:55:40,server_6,75.33,48.71,7870.85,8903.02,99.43
20:55:40,server_5,58.74,69.85,510.65,544.06,99.54
20:55:40,server_4,21.52,29.31,163.34,89.55,7331.87
20:55:40,server_3,28.55,33.59,367.36,445.86,94.39
20:55:40,server_2,51.85,58.31,464.72,433.3,1.63
20:55:40,server_1,48.57,53.3,4863.34,4333.57,1402.59
20:55:40,server_10,53.63,47.33,18595.06,18080.52,175.98
20:55:45,server_12,54.95,39.44,551.79,621.67,104.59
20:55:45,server_13,28.19,93.56,357.09,487.69,10.6
20:55:45,server_14,62.64,73.46,547.7,806.12,37.15
20:55:45,server_15,94.06,20.67,932.71,557.32,31.4
20:55:45,server_11,48.05,34.86,61.27,76.65,3770.27
20:55:45,server_17,66.0,67.84,731.81,816.47,96.03
20:55:45,server_18,40.28,48.33,450.8,435.76,84.77
20:55:45,server_19,92.94,83.06,897.45,1130.13,80.41
20:55:45,server_16,36.59,38.82,518.07,362.86,119.72
20:55:45,server_20,67.66,45.46,16215.86,17926.56,34.92
20:55:45,server_10,86.07,95.32,808.56,877.12,138.3
20:55:45,server_8,87.83,85.86,881.48,1036.48,55.57
20:55:45,server_7,47.47,37.49,111.23,87.04,6560.56
20:55:45,server_6,58.65,50.02,8543.88,8653.38,93.3
20:55:45,server_5,86.08,92.4,839.23,532.77,134.08
20:55:45,server_4,19.67,86.66,211.74,220.42,118.76
20:55:45,server_3,88.27,80.87,942.35,1132.98,63.54
20:55:45,server_2,43.78,39.26,108.72,161.05,7109.06
20:55:45,server_1,90.54,82.4,883.66,1189.94,121.2
20:55:45,server_9,37.11,15.15,412.45,410.86,103.08
20:55:50,server_13,92.67,9.47,926.13,468.27,69.14
20:55:50,server_14,36.98,31.26,248.53,189.06,75.4
20:55:50,server_15,63.74,62.68,658.08,808.47,122.6
20:55:50,server_16,86.12,89.54,786.07,691.41,182.42
20:55:50,server_20,15.03,88.76,182.74,209.26,46.82
20:55:50,server_18,64.47,77.51,545.63,511.22,151.1
20:55:50,server_19,65.98,64.99,645.48,419.71,82.55
20:55:50,server_12,36.8,20.45,12.68,18.19,7919.64
20:55:50,server_17,27.5,30.43,309.02,252.74,76.99
20:55:50,server_11,16.02,87.38,237.31,162.3,36.98
20:55:50,server_10,80.37,11.2,751.07,962.4,0.0
20:55:50,server_9,59.78,61.46,569.86,675.9,59.74
20:55:50,server_2,47.22,44.37,150.77,83.51,7828.79
20:55:50,server_3,62.51,90.02,628.01,539.39,34.27
20:55:50,server_4,68.85,46.45,1213.57,1433.25,1817.34
20:55:50,server_1,37.72,36.33,45.33,64.89,4557.64
20:55:50,server_6,46.3,66.23,419.91,485.29,131.68
20:55:50,server_7,96.65,15.0,978.53,734.38,13.49
20:55:50,server_8,94.79,88.84,912.88,1070.14,145.37
20:55:50,server_5,69.13,78.26,756.46,448.62,102.24
20:55:55,server_12,60.22,48.64,12927.58,13124.52,174.68
20:55:55,server_19,31.08,50.76,295.35,235.47,0.0
20:55:55,server_18,20.25,84.88,233.87,243.13,30.23
20:55:55,server_17,91.51,19.81,906.67,539.4,35.64
20:55:55,server_16,20.76,25.93,225.76,185.85,0.0
20:55:55,server_15,38.02,48.97,308.83,219.39,104.33
20:55:55,server_14,95.45,85.51,894.53,532.07,105.06
20:55:55,server_13,60.86,34.94,19788.44,20596.34,98.67
20:55:55,server_11,45.79,43.05,491.33,437.54,0.0
20:55:55,server_20,55.07,71.61,554.91,712.05,50.93
20:55:55,server_9,1.63,92.48,60.81,67.63,180.46
20:55:55,server_1,94.69,89.83,907.9,1148.49,137.98
20:55:55,server_2,25.93,35.8,179.13,166.05,9066.07
20:55:55,server_3,68.64,66.42,667.65,765.7,43.9
20:55:55,server_4,94.48,12.89,1016.53,726.92,25.46
20:55:55,server_10,56.52,44.54,588.02,558.45,99.28
20:55:55,server_6,22.17,22.78,262.55,371.05,7.24
20:55:55,server_7,46.49,53.76,443.69,231.24,17.44
20:55:55,server_8,63.83,88.81,607.31,311.37,83.35
20:55:55,server_5,51.07,53.91,590.61,837.04,31.72
20:56:00,server_12,57.78,65.65,520.35,730.13,0.0
20:56:00,server_19,89.25,0.27,822.1,444.29,48.41
20:56:00,server_18,94.91,93.06,917.17,1328.01,51.53
20:56:00,server_17,93.44,80.75,1014.38,1457.48,200.76
20:56:00,server_16,50.31,65.36,475.84,488.96,102.9
20:56:00,server_15,64.53,51.94,19907.5,20900.58,23.67
20:56:00,server_14,97.68,5.12,958.57,1254.05,0.0
20:56:00,server_13,26.75,83.74,262.85,319.15,31.29
20:56:00,server_11,94.04,21.24,911.09,608.38,0.0
20:56:00,server_20,32.94,40.15,473.34,608.98,65.49
20:56:00,server_9,50.46,34.62,6816.48,7156.19,189.81
20:56:00,server_1,41.3,41.92,20.84,17.71,9569.83
20:56:00,server_2,40.2,66.55,4941.83,4110.5,1520.55
20:56:00,server_3,91.84,98.89,1002.92,527.31,96.98
20:56:00,server_4,22.31,98.84,183.67,232.42,30.52
20:56:00,server_10,33.05,39.29,93.4,139.48,8568.77
20:56:00,server_6,56.91,46.67,555.92,419.78,0.0
20:56:00,server_7,77.07,33.26,10418.7,10347.99,146.38
20:56:00,server_8,4.76,97.97,138.86,164.45,20.01
20:56:00,server_5,60.37,57.84,16891.67,16757.33,5.27
20:56:05,server_11,55.55,59.64,6761.29,6205.97,186.6
20:56:05,server_19,28.92,27.71,252.61,282.33,2.76
20:56:05,server_18,34.81,41.14,350.58,413.35,63.13
20:56:05,server_17,30.29,26.91,31.83,42.28,3435.55
20:56:05,server_16,96.18,10.81,977.16,952.93,46.0
20:56:05,server_15,34.82,44.83,164.81,182.78,4802.33
20:56:05,server_14,37.67,42.54,448.32,665.12,0.0
20:56:05,server_13,63.68,65.91,4898.15,4504.66,1952.9
20:56:05,server_12,31.3,25.7,311.5,366.85,62.39
20:56:05,server_20,44.23,40.59,417.11,215.25,0.0
20:56:05,server_10,82.21,8.79,783.8,564.25,41.89
20:56:05,server_8,21.83,21.25,27.87,18.04,6208.58
20:56:05,server_7,65.69,58.65,720.6,785.62,69.2
20:56:05,server_6,45.35,24.2,111.94,71.1,6955.6
20:56:05,server_5,65.55,72.89,670.51,594.68,75.75
20:56:05,server_4,34.76,41.44,57.7,46.3,4608.22
20:56:05,server_3,62.09,46.75,2179.32,1867.38,1602.99
20:56:05,server_2,68.34,49.61,10660.17,10201.26,38.64
20:56:05,server_1,32.77,45.18,279.01,375.0,105.41
20:56:05,server_9,16.33,95.61,152.33,127.11,24.1
20:56:10,server_13,5.7,80.96,132.29,149.27,155.02
20:56:10,server_14,11.52,93.43,147.95,101.97,42.94
20:56:10,server_15,25.07,49.87,54.77,50.43,3217.54
20:56:10,server_12,44.7,44.37,432.75,567.67,71.18
20:56:10,server_17,36.08,43.6,350.41,246.77,53.57
20:56:10,server_18,66.69,59.25,14673.63,14831.65,46.08
20:56:10,server_19,53.96,43.97,549.2,300.4,32.67
20:56:10,server_16,53.77,36.55,5132.63,4810.53,43.82
20:56:10,server_11,47.7,40.33,484.96,710.59,15.77
20:56:10,server_20,67.34,56.97,2207.75,2429.17,1745.6
20:56:10,server_9,42.85,48.55,3811.03,3428.79,896.81
20:56:10,server_1,83.94,13.07,884.93,675.6,22.73
20:56:10,server_2,90.41,13.16,962.49,1038.96,63.05
20:56:10,server_3,30.55,30.15,83.5,75.56,5514.85
20:56:10,server_4,93.48,83.79,851.56,846.18,52.71
20:56:10,server_10,50.04,44.38,2131.21,2233.73,1316.1
20:56:10,server_6,28.88,83.73,319.8,187.29,30.66
20:56:10,server_7,59.52,76.99,714.52,507.75,61.61
20:56:10,server_8,5.76,88.64,38.78,29.22,81.65
20:56:10,server_5,51.52,49.14,493.79,578.84,37.71
20:56:15,server_19,21.27,36.35,329.62,470.56,65.91
20:56:15,server_18,88.27,86.65,897.15,934.14,22.84
20:56:15,server_17,20.72,33.68,209.45,108.21,31.79
20:56:15,server_16,20.04,23.71,192.59,128.57,10.85
20:56:15,server_15,26.44,40.44,347.37,243.33,1.02
20:56:15,server_14,28.71,35.43,46.06,23.06,4270.52
20:56:15,server_13,24.35,82.63,365.47,240.65,64.53
20:56:15,server_12,58.52,63.21,3003.78,3200.47,1267.89
20:56:15,server_11,57.14,44.65,5928.17,6075.55,143.9
20:56:15,server_20,68.36,35.34,6306.05,6995.02,48.54
20:56:15,server_9,23.23,41.78,202.86,285.45,0.0
20:56:15,server_1,58.32,64.34,587.51,439.79,0.0
20:56:15,server_2,35.96,36.48,324.11,229.16,90.6
20:56:15,server_3,27.41,30.44,288.79,278.39,63.52
20:56:15,server_4,85.03,82.69,879.47,536.49,47.57
20:56:15,server_10,43.31,63.07,424.22,523.62,78.69
20:56:15,server_6,25.43,28.94,26.71,17.6,4498.52
20:56:15,server_7,58.18,41.62,13089.12,12716.7,36.99
20:56:15,server_8,45.98,34.12,486.3,416.11,82.16
20:56:15,server_5,44.28,23.47,140.35,70.22,4119.09
20:56:20,server_11,62.57,51.65,9807.46,9788.35,7.46
20:56:20,server_19,51.26,59.98,9886.3,8312.58,164.35
20:56:20,server_18,47.73,46.91,406.36,569.88,63.86
20:56:20,server_17,72.78,50.72,13348.37,13255.74,166.6
20:56:20,server_16,19.65,98.8,306.44,368.21,104.18
20:56:20,server_15,93.4,85.19,912.71,566.1,66.14
20:56:20,server_14,33.15,32.23,7.46,7.94,5218.6
20:56:20,server_13,62.05,70.48,571.46,321.46,58.52
20:56:20,server_12,44.32,37.25,401.26,514.58,29.21
20:56:20,server_20,50.71,39.76,485.97,727.6,1.73
20:56:20,server_10,64.36,78.22,692.79,478.35,62.19
20:56:20,server_8,57.3,59.69,9416.14,8463.98,177.05
20:56:20,server_9,53.21,40.25,3331.2,3151.85,896.11
20:56:20,server_1,20.18,28.56,234.64,350.07,0.0
20:56:20,server_2,55.98,53.08,3506.97,3674.58,1492.84
20:56:20,server_3,35.1,46.96,71.61,65.39,5775.88
20:56:20,server_5,82.98,9.79,934.48,706.19,114.26
20:56:20,server_6,58.92,79.22,515.12,690.31,36.32
20:56:20,server_7,21.75,56.82,182.72,185.91,59.47
20:56:20,server_4,45.55,61.71,3627.88,3824.41,556.97
20:56:25,server_20,54.89,61.83,629.58,598.27,0.0
20:56:25,server_11,99.59,95.87,955.9,514.87,124.93
20:56:25,server_18,60.47,76.04,576.1,689.8,85.36
20:56:25,server_17,42.26,40.77,182.52,177.86,6346.09
20:56:25,server_16,79.84,56.37,17761.23,19207.85,6.77
20:56:25,server_15,41.09,49.45,339.0,325.22,28.92
20:56:25,server_14,24.82,9.08,242.2,231.84,41.37
20:56:25,server_13,51.03,36.21,14206.67,16284.57,164.19
20:56:25,server_12,99.98,90.42,1021.63,1089.43,156.72
20:56:25,server_19,70.0,52.6,13336.02,12243.53,116.07
20:56:25,server_10,75.23,54.52,14222.26,13823.14,32.87
20:56:25,server_8,89.75,96.89,841.7,426.0,53.92
20:56:25,server_1,88.02,87.5,792.93,426.43,100.07
20:56:25,server_2,85.14,16.2,802.54,814.5,1.11
20:56:25,server_3,33.74,39.29,318.02,401.68,7.22
20:56:25,server_9,58.97,41.56,7733.29,6551.86,34.03
20:56:25,server_5,83.52,10.49,914.94,1015.33,124.67
20:56:25,server_6,63.69,86.2,709.35,814.12,137.26
20:56:25,server_7,52.68,49.08,3648.96,3490.07,769.01
20:56:25,server_4,67.53,37.75,7286.48,8467.38,151.69
20:56:30,server_12,31.23,32.47,385.76,246.47,47.43
20:56:30,server_19,57.61,62.5,4864.02,4406.52,1992.59
20:56:30,server_18,12.63,99.3,88.02,85.01,69.24
20:56:30,server_17,39.87,35.68,418.08,417.81,93.0
20:56:30,server_16,31.16,25.88,366.43,532.55,0.0
20:56:30,server_15,54.17,48.03,11378.01,11191.26,16.58
20:56:30,server_14,93.64,17.92,945.99,867.99,17.35
20:56:30,server_13,24.65,22.72,251.17,227.87,11.67
20:56:30,server_11,4.87,87.92,0.0,0.0,0.0
20:56:30,server_20,65.51,63.42,651.19,624.92,12.61
20:56:30,server_9,45.42,64.04,340.1,312.47,156.32
20:56:30,server_1,77.55,43.43,11735.03,13923.4,102.24
20:56:30,server_2,30.06,46.16,235.93,188.0,0.0
20:56:30,server_3,64.03,74.68,620.89,917.6,12.45
20:56:30,server_4,24.75,10.46,314.37,443.3,0.0
20:56:30,server_10,25.43,36.85,233.57,304.2,46.33
20:56:30,server_6,58.08,58.66,567.51,637.28,59.61
20:56:30,server_7,86.17,6.27,827.84,434.63,26.26
20:56:30,server_8,28.62,41.83,419.38,373.6,0.0
20:56:30,server_5,29.25,81.9,288.93,362.37,31.29
20:56:35,server_11,47.09,60.27,464.86,564.23,58.63
20:56:35,server_19,96.35,21.06,1044.3,661.47,49.13
20:56:35,server_18,18.46,86.92,193.36,220.72,21.14
20:56:35,server_17,85.32,17.33,853.57,711.3,21.83
20:56:35,server_16,57.05,62.25,555.85,363.22,0.0
20:56:35,server_15,33.9,48.69,366.02,277.63,122.62
20:56:35,server_14,53.75,59.04,536.39,308.4,62.43
20:56:35,server_13,52.91,55.11,529.08,659.8,46.68
20:56:35,server_12,62.68,65.96,696.66,595.52,132.45
20:56:35,server_20,58.93,61.6,441.21,443.71,32.35
20:56:35,server_10,91.72,3.49,839.76,1220.04,0.0
20:56:35,server_8,94.7,24.48,980.89,1207.53,109.9
20:56:35,server_7,97.73,96.45,1041.73,684.77,26.71
20:56:35,server_6,45.9,38.47,119.0,149.48,3918.14
20:56:35,server_5,10.05,82.55,85.24,45.17,0.0
20:56:35,server_4,67.23,63.93,4060.7,3668.26,1521.37
20:56:35,server_3,60.41,54.27,13056.91,14557.89,93.94
20:56:35,server_2,49.99,44.4,178.02,214.67,9993.58
20:56:35,server_1,47.01,41.32,491.82,646.21,56.58
20:56:35,server_9,45.52,58.03,427.07,514.66,0.0
20:56:40,server_13,3.7,86.94,64.27,79.75,105.91
20:56:40,server_14,61.42,70.48,580.26,366.03,12.07
20:56:40,server_16,87.79,80.17,820.98,778.63,0.0
20:56:40,server_12,29.04,38.48,376.61,456.94,0.0
20:56:40,server_18,25.06,81.11,185.41,93.33,36.79
20:56:40,server_19,46.21,63.5,1173.59,1186.12,1569.38
